time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month,is_weekend,season,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,traffic_proxy,dispersion_factor,wind_alignment_nh24,wind_alignment_industrial,wind_alignment_commercial,wind_alignment_residential,nh24_impact_index,industrial_impact_index,commercial_impact_index,residential_clean_index,pm25_rolling_24h,grap_active
2024-07-25 20:00:00,30.9,81,27.2,0.0,3.6,37,4.7,970.8,142.87,105.56,1093.0,82.6,43.1,61.0,20,3,7,0,Monsoon,0,1,0,0,0,1.0,0.2173913043478261,0.9902680687415704,-0.13917310096006535,0.6018150231520484,-0.8829475928589267,0.21527566711773272,0.0,0.13082935285914096,0.0,82.7925,0
2024-07-25 21:00:00,30.6,79,26.5,0.0,7.8,103,11.5,971.9,152.88,113.39999999999999,1158.0,85.5,44.5,43.0,21,3,7,0,Monsoon,0,1,0,0,0,0.5,0.11363636363636363,0.5299192642332049,0.8480480961564261,0.9743700647852352,-0.7880107536067221,0.030109049104159367,0.09636910183595751,0.05536193549916109,0.0,81.935,0
2024-07-25 22:00:00,30.1,80,26.3,0.0,9.3,144,15.5,972.3,149.5,111.16,1147.0,79.9,44.2,40.0,22,3,7,0,Monsoon,0,1,0,0,0,0.5,0.0970873786407767,-0.1564344650402308,0.9876883405951378,0.5877852522924731,-0.19080899537654522,0.0,0.09589207190244056,0.0285332646743919,0.0,81.46249999999999,0
2024-07-25 23:00:00,29.5,83,26.4,0.0,8.7,150,15.1,972.4,140.4,104.3,1096.0,72.7,42.1,38.0,23,3,7,0,Monsoon,0,1,0,0,0,0.1,0.10309278350515465,-0.25881904510252085,0.9659258262890682,0.4999999999999999,-0.08715574274765846,0.0,0.09957998209165653,0.005154639175257731,0.0,81.04249999999999,0
2024-07-26 00:00:00,29.0,87,26.6,0.0,9.7,158,14.0,972.0,127.4,94.91999999999999,1002.0,65.7,37.2,34.0,0,4,7,0,Monsoon,0,1,0,0,0,0.1,0.09345794392523366,-0.3907311284892736,0.9205048534524404,0.3746065934159122,0.0523359562429433,0.0,0.08602849097686359,0.0035009962001487124,0.050765877555654995,80.70416666666667,0
2024-07-26 01:00:00,27.8,92,26.4,1.6,6.9,174,22.7,971.5,119.21000000000001,89.03999999999999,869.0,57.1,30.5,32.0,1,4,7,0,Monsoon,0,1,0,0,0,0.1,0.12658227848101264,-0.6293203910498373,0.777145961456971,0.10452846326765368,0.3255681544571561,0.0,0.09837290651354062,0.001323145104653844,0.22464202657543772,80.36583333333333,0
2024-07-26 02:00:00,27.4,94,26.4,0.6,8.0,172,13.3,971.8,105.69,78.67999999999999,741.0,48.6,25.2,32.0,2,4,7,0,Monsoon,0,1,0,0,0,0.1,0.1111111111111111,-0.6018150231520484,0.7986355100472927,0.13917310096006524,0.29237170472273655,0.0,0.08873727889414364,0.0015463677884451693,0.23389736377818923,79.84083333333332,0
2024-07-26 03:00:00,27.2,96,26.5,0.1,2.5,172,12.6,971.9,97.11000000000001,72.1,624.0,39.8,22.1,36.0,3,4,7,0,Monsoon,0,1,0,0,0,0.1,0.2857142857142857,-0.6018150231520484,0.7986355100472927,0.13917310096006524,0.29237170472273655,0.0,0.22818157429922648,0.003976374313144721,0.07309292618068414,79.37416666666665,0
2024-07-26 04:00:00,27.1,97,26.6,0.0,2.5,98,5.0,972.0,83.59,62.3,512.0,31.1,20.3,43.0,4,4,7,0,Monsoon,0,1,0,0,0,0.1,0.2857142857142857,0.6018150231520484,0.7986355100472928,0.9902680687415704,-0.8386705679454242,0.017194714947201383,0.2281815742992265,0.028293373392616297,0.0,78.75583333333333,0
2024-07-26 05:00:00,27.0,97,26.5,0.0,1.8,79,7.9,972.2,82.68,60.61999999999999,419.0,27.0,25.1,48.0,5,4,7,0,Monsoon,0,1,0,0,0,0.1,0.35714285714285715,0.8290375725550417,0.5591929034707468,0.981627183447664,-0.9702957262759966,0.029608484734108636,0.19971175123955243,0.03505811369455943,0.0,77.60083333333333,0
2024-07-26 06:00:00,27.7,94,26.6,6.1,8.8,9,14.8,973.5,75.78999999999999,55.58,443.0,27.7,26.7,52.0,6,4,7,0,Monsoon,0,1,0,0,0,0.1,0.1020408163265306,0.8090169943749475,-0.587785252292473,0.15643446504023092,-0.5591929034707466,0.008255275452805586,0.0,0.0015962700514309276,0.0,76.48083333333334,0
2024-07-26 07:00:00,27.6,95,26.8,0.6,11.8,40,20.2,973.5,78.13000000000001,57.4,474.0,28.4,29.0,60.0,7,4,7,0,Monsoon,0,1,0,0,0,0.1,0.078125,0.9961946980917455,-0.08715574274765801,0.6427876096865394,-0.9063077870366498,0.007782771078841763,0.0,0.005021778200676089,0.0,75.60583333333334,0
2024-07-26 08:00:00,28.1,94,27.1,0.6,3.8,41,21.2,973.3,81.77,60.339999999999996,486.0,27.7,31.4,75.0,8,4,7,0,Monsoon,0,1,0,0,0,1.0,0.20833333333333334,0.9975640502598242,-0.06975647374412533,0.6560590289905073,-0.9135454576426008,0.20782584380413005,0.0,0.13667896437302235,0.0,74.98166666666667,0
2024-07-26 09:00:00,28.7,91,27.1,0.6,3.3,283,11.9,974.2,80.47,59.78,461.0,24.3,34.3,103.0,9,4,7,0,Monsoon,0,1,0,0,0,1.0,0.23255813953488372,-0.529919264233205,-0.848048096156426,-0.9743700647852352,0.7880107536067222,0.0,0.0,0.0,0.2600435486902183,74.31083333333332,0
2024-07-26 10:00:00,29.7,87,27.4,0.3,2.9,360,11.2,974.0,75.66000000000001,56.419999999999995,417.0,19.3,37.2,138.0,10,4,7,0,Monsoon,0,1,0,0,0,1.0,0.25641025641025644,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-0.42261826174069894,0.1813094310734737,0.0,0.0,0.0,73.57583333333334,0
2024-07-26 11:00:00,30.7,83,27.4,0.2,5.6,315,17.3,973.9,73.58,54.88,382.0,15.1,38.9,171.0,11,4,7,0,Monsoon,0,1,0,0,0,0.5,0.15151515151515152,-1.8369701987210297e-16,-1.0,-0.7071067811865477,0.34202014332566927,0.0,0.0,0.0,0.1915312802623748,73.40666666666665,0
2024-07-26 12:00:00,32.0,75,27.0,0.1,4.9,306,19.8,973.5,71.37,53.339999999999996,365.0,11.9,38.1,199.0,12,4,7,0,Monsoon,0,1,0,0,0,0.5,0.1694915254237288,-0.15643446504023104,-0.9876883405951377,-0.8090169943749475,0.4848096202463375,0.0,0.0,0.0,0.2375567139207054,73.2375,0
2024-07-26 13:00:00,32.6,70,26.5,0.1,8.2,308,19.1,972.6,69.16000000000001,51.66,358.0,9.5,35.9,224.0,13,4,7,0,Monsoon,0,1,0,0,0,0.5,0.10869565217391305,-0.12186934340514717,-0.9925461516413221,-0.7880107536067218,0.4539904997395468,0.0,0.0,0.0,0.37227220978642833,73.00416666666666,0
2024-07-26 14:00:00,32.5,68,25.8,0.1,10.3,306,21.2,971.8,75.66000000000001,56.28,361.0,8.7,34.4,241.0,14,4,7,0,Monsoon,0,1,0,0,0,0.5,0.08849557522123894,-0.15643446504023104,-0.9876883405951377,-0.8090169943749475,0.4848096202463375,0.0,0.0,0.0,0.49935390885372766,72.89916666666666,0
2024-07-26 15:00:00,32.6,67,25.8,0.0,11.6,324,23.4,971.0,79.56,58.94,347.0,7.8,34.0,250.0,15,4,7,0,Monsoon,0,1,0,0,0,0.5,0.07936507936507936,0.15643446504023067,-0.9876883405951378,-0.5877852522924732,0.19080899537654536,0.00620771686667582,0.0,0.0,0.2213384346367926,72.74166666666666,0
2024-07-26 16:00:00,32.5,67,25.7,0.0,9.1,326,22.7,970.7,82.68,61.31999999999999,343.0,8.6,34.3,250.0,16,4,7,0,Monsoon,0,1,0,0,0,0.5,0.09900990099009901,0.1908089953765451,-0.9816271834476639,-0.5591929034707466,0.15643446504023092,0.009445989870125996,0.0,0.0,0.14235536318661013,72.59583333333332,0
2024-07-26 17:00:00,32.2,69,25.9,0.0,8.0,342,18.0,970.9,93.21000000000001,67.19999999999999,367.0,15.1,24.6,188.0,17,4,7,0,Monsoon,0,1,0,0,0,1.0,0.1111111111111111,0.45399049973954664,-0.8910065241883679,-0.30901699437494756,-0.12186934340514692,0.050443388859949624,0.0,0.0,0.0,72.6775,0
2024-07-26 18:00:00,32.3,71,26.4,0.0,5.1,352,16.2,971.4,103.87,75.46,582.0,37.7,28.5,148.0,18,4,7,0,Monsoon,0,1,0,0,0,1.0,0.1639344262295082,0.6018150231520479,-0.798635510047293,-0.13917310096006583,-0.292371704722736,0.09865820051672917,0.0,0.0,0.0,72.99833333333332,0
2024-07-26 19:00:00,31.1,83,27.9,0.0,3.9,56,8.3,971.9,127.4,93.52,886.0,69.0,34.1,92.0,19,4,7,0,Monsoon,0,1,0,0,0,1.0,0.2040816326530612,0.981627183447664,0.19080899537654492,0.8290375725550417,-0.9876883405951377,0.2003320782546253,0.03894061130133569,0.1691913413377636,0.0,73.09166666666665,0
2024-07-26 20:00:00,30.6,81,27.1,0.0,3.8,73,5.4,972.5,151.32000000000002,111.16,1164.0,93.8,39.8,47.0,20,4,7,0,Monsoon,0,1,0,0,0,1.0,0.20833333333333334,0.882947592858927,0.46947156278589086,0.9563047559630355,-0.9902680687415704,0.18394741517894314,0.09780657558039393,0.19923015749229908,0.0,73.325,0
2024-07-26 21:00:00,30.0,83,26.8,0.0,11.7,79,14.8,973.6,173.16,127.82,1432.0,108.5,46.7,24.0,21,4,7,0,Monsoon,0,1,0,0,0,0.5,0.07874015748031496,0.8290375725550417,0.5591929034707468,0.981627183447664,-0.9702957262759966,0.03263927451004101,0.04403093728116116,0.03864673950581354,0.0,73.92583333333333,0
2024-07-26 22:00:00,28.9,85,26.1,0.1,10.2,82,27.7,973.9,192.53,142.1,1675.0,116.7,53.8,12.0,22,4,7,0,Monsoon,0,1,0,0,0,0.5,0.08928571428571429,0.7986355100472928,0.6018150231520484,0.9902680687415704,-0.9563047559630357,0.03565337098425415,0.05373348421000432,0.044208395925962964,0.0,75.21499999999999,0
2024-07-26 23:00:00,28.5,88,26.4,0.0,7.4,113,16.6,974.1,188.24,139.85999999999999,1728.0,113.7,55.9,10.0,23,4,7,0,Monsoon,0,1,0,0,0,0.1,0.11904761904761904,0.37460659341591196,0.9271838545667874,0.9205048534524403,-0.6691306063588586,0.004459602302570381,0.11037903030556992,0.01095839111252905,0.0,76.69666666666667,0
2024-07-27 00:00:00,28.5,90,26.6,0.0,3.6,135,11.9,974.0,151.57999999999998,112.41999999999999,1437.0,91.3,48.8,22.0,0,5,7,1,Monsoon,0,1,0,0,0,0.1,0.2173913043478261,6.123233995736766e-17,1.0,0.7071067811865476,-0.3420201433256691,1.3311378251601667e-18,0.2173913043478261,0.015371886547533646,0.0,77.42583333333333,0
2024-07-27 01:00:00,28.2,93,27.0,0.0,2.2,189,5.8,973.6,127.4,93.52,957.0,57.6,36.8,42.0,1,5,7,1,Monsoon,0,1,0,0,0,0.1,0.3125,-0.8090169943749473,0.5877852522924731,-0.1564344650402308,0.5591929034707465,0.0,0.18368289134139787,0.0,0.12302243876356422,77.6125,0
2024-07-27 02:00:00,28.1,92,26.8,0.0,2.4,297,3.6,973.5,112.32000000000001,81.75999999999999,590.0,32.7,27.5,56.0,2,5,7,1,Monsoon,0,1,0,0,0,0.1,0.29411764705882354,-0.30901699437494756,-0.9510565162951535,-0.8910065241883679,0.6156614753256587,0.0,0.0,0.0,0.14775875407815808,77.74083333333333,0
2024-07-27 03:00:00,28.1,93,26.9,0.0,2.8,310,5.4,973.6,100.22999999999999,73.36,471.0,26.2,24.0,53.0,3,5,7,1,Monsoon,0,1,0,0,0,0.1,0.2631578947368421,-0.08715574274765825,-0.9961946980917455,-0.766044443118978,0.42261826174069983,0.0,0.0,0.0,0.11833311328739596,77.79333333333334,0
2024-07-27 04:00:00,28.0,92,26.6,0.0,7.2,3,10.4,973.7,94.12,69.71999999999998,464.0,28.4,23.2,42.0,4,5,7,1,Monsoon,0,1,0,0,0,0.1,0.12195121951219513,0.7431448254773942,-0.6691306063588582,0.052335956242943966,-0.46947156278589075,0.009062741774114565,0.0,0.00063824336881639,0.0,78.1025,0
2024-07-27 05:00:00,28.0,91,26.4,0.1,7.0,21,14.4,973.7,126.49,94.5,613.0,27.7,27.1,64.0,5,5,7,1,Monsoon,0,1,0,0,0,0.1,0.125,0.9135454576426009,-0.4067366430758001,0.3583679495453004,-0.7193398003386509,0.011419318220532512,0.0,0.004479599369316255,0.0,79.51416666666667,0
2024-07-27 06:00:00,28.7,91,27.0,0.0,6.5,84,12.6,974.8,113.75,84.14,608.0,28.6,30.4,72.0,6,5,7,1,Monsoon,0,1,0,0,0,0.1,0.13333333333333333,0.7771459614569708,0.6293203910498375,0.9945218953682733,-0.9455185755993168,0.010361946152759613,0.08390938547331167,0.013260291938243643,0.0,80.70416666666667,0
2024-07-27 07:00:00,29.5,87,27.1,0.0,3.6,90,13.3,975.4,102.05,74.61999999999999,598.0,29.6,34.9,83.0,7,5,7,1,Monsoon,0,1,0,0,0,0.1,0.2173913043478261,0.7071067811865476,0.7071067811865476,1.0,-0.9063077870366502,0.015371886547533646,0.15371886547533645,0.02173913043478261,0.0,81.42166666666667,0
2024-07-27 08:00:00,30.5,81,27.0,0.0,1.5,76,10.8,975.8,83.2,60.75999999999999,570.0,28.7,37.4,98.0,8,5,7,1,Monsoon,0,1,0,0,0,0.1,0.4,0.8571673007021122,0.5150380749100543,0.9702957262759965,-0.981627183447664,0.034286692028084494,0.20601522996402172,0.03881182905103986,0.0,81.43916666666667,0
2024-07-27 09:00:00,31.7,78,27.3,0.0,5.2,65,17.6,976.3,67.60000000000001,49.559999999999995,506.0,24.0,36.2,118.0,9,5,7,1,Monsoon,0,1,0,0,0,0.1,0.16129032258064516,0.9396926207859083,0.3420201433256688,0.9063077870366499,-1.0,0.015156332593321102,0.05516453924607562,0.014617867532849193,0.0,81.01333333333334,0
2024-07-27 10:00:00,32.7,74,27.4,0.0,6.1,62,20.5,976.2,64.48,47.74,424.0,17.4,33.0,142.0,10,5,7,1,Monsoon,0,1,0,0,0,0.1,0.14084507042253522,0.9563047559630355,0.29237170472273677,0.882947592858927,-0.9986295347545738,0.01346908106990191,0.04117911334123053,0.012435881589562353,0.0,80.65166666666666,0
2024-07-27 11:00:00,33.7,68,26.9,0.0,7.2,90,20.5,976.0,47.580000000000005,35.42,360.0,12.4,29.9,159.0,11,5,7,1,Monsoon,0,1,0,0,0,0.5,0.12195121951219513,0.7071067811865476,0.7071067811865476,1.0,-0.9063077870366502,0.0431162671455212,0.0862325342910424,0.06097560975609757,0.0,79.84083333333332,0
2024-07-27 12:00:00,33.8,64,26.2,0.0,7.6,95,19.8,975.1,63.7,47.459999999999994,329.0,10.2,27.3,166.0,12,5,7,1,Monsoon,0,1,0,0,0,0.5,0.11627906976744186,0.6427876096865393,0.7660444431189781,0.9961946980917455,-0.8660254037844389,0.03737137265619414,0.0890749352463928,0.05791829640068288,0.0,79.59583333333332,0
2024-07-27 13:00:00,30.6,80,26.7,3.7,15.8,107,35.6,975.3,61.489999999999995,45.919999999999995,315.0,9.6,24.8,166.0,13,5,7,1,Monsoon,0,1,0,0,0,0.5,0.05952380952380952,0.46947156278589086,0.882947592858927,0.9563047559630355,-0.7431448254773944,0.013972367940056275,0.05255640433684089,0.028461451070328436,0.0,79.35666666666667,0
2024-07-27 14:00:00,30.2,82,26.8,0.4,8.7,107,31.0,974.8,61.62,46.059999999999995,313.0,10.1,22.9,162.0,14,5,7,1,Monsoon,0,1,0,0,0,0.5,0.10309278350515465,0.46947156278589086,0.882947592858927,0.9563047559630355,-0.7431448254773944,0.024199565092056233,0.09102552503700279,0.049294059585723485,0.0,78.93083333333333,0
2024-07-27 15:00:00,31.1,79,27.1,0.1,7.4,67,18.7,974.3,67.08,50.26,309.0,10.7,21.7,156.0,15,5,7,1,Monsoon,0,1,0,0,0,0.5,0.11904761904761904,0.9271838545667873,0.3746065934159122,0.9205048534524404,-0.9993908270190958,0.05518951515278495,0.044596023025703826,0.05479195556264526,0.0,78.56916666666666,0
2024-07-27 16:00:00,31.2,80,27.3,0.1,6.5,71,17.3,974.4,55.38,41.58,315.0,12.5,21.2,145.0,16,5,7,1,Monsoon,0,1,0,0,0,0.5,0.13333333333333333,0.898794046299167,0.43837114678907746,0.9455185755993168,-0.9945218953682734,0.05991960308661114,0.05844948623854366,0.06303457170662112,0.0,77.74666666666666,0
2024-07-27 17:00:00,31.0,81,27.2,0.0,6.8,65,15.5,974.0,70.46000000000001,53.199999999999996,361.0,18.2,23.0,127.0,17,5,7,1,Monsoon,0,1,0,0,0,0.5,0.12820512820512822,0.9396926207859083,0.3420201433256688,0.9063077870366499,-1.0,0.060236706460635156,0.0438487363238037,0.05809665301516988,0.0,77.16333333333333,0
2024-07-27 18:00:00,32.5,74,27.2,0.0,5.4,48,13.3,973.4,74.62,56.0,552.0,35.3,27.4,100.0,18,5,7,1,Monsoon,0,1,0,0,0,0.5,0.15625,0.9986295347545738,0.052335956242943966,0.7431448254773944,-0.9563047559630354,0.07801793240270108,0.008177493162959995,0.058058189490421436,0.0,76.35249999999999,0
2024-07-27 19:00:00,31.5,83,28.2,0.0,3.9,34,9.4,974.0,89.57000000000001,67.48,815.0,58.8,33.5,63.0,19,5,7,1,Monsoon,0,1,0,0,0,0.5,0.2040816326530612,0.981627183447664,-0.1908089953765448,0.5591929034707469,-0.8571673007021121,0.10016603912731264,0.0,0.05706050035415784,0.0,75.2675,0
2024-07-27 20:00:00,31.0,83,27.9,0.0,3.1,69,5.0,974.7,107.77000000000001,81.19999999999999,1006.0,75.0,37.5,34.0,20,5,7,1,Monsoon,0,1,0,0,0,0.5,0.24390243902439027,0.913545457642601,0.4067366430758002,0.9335804264972017,-0.9975640502598243,0.1114079826393416,0.09920405928678054,0.113851271524049,0.0,74.01916666666666,0
2024-07-27 21:00:00,30.0,86,27.5,0.0,7.8,158,13.7,975.7,114.66000000000001,86.38,1067.0,77.7,38.0,23.0,21,5,7,1,Monsoon,0,1,0,0,0,0.5,0.11363636363636363,-0.3907311284892736,0.9205048534524404,0.3746065934159122,0.0523359562429433,0.0,0.10460282425595913,0.02128446553499501,0.04082204586949577,72.29249999999999,0
2024-07-27 22:00:00,29.7,86,27.2,0.0,5.5,203,11.5,976.0,114.14,85.67999999999999,1056.0,73.1,36.5,21.0,22,5,7,1,Monsoon,0,1,0,0,0,0.1,0.15384615384615385,-0.9271838545667873,0.3746065934159122,-0.3907311284892736,0.7431448254773938,0.0,0.05763178360244803,0.0,0.4087296540125666,69.94166666666666,0
2024-07-27 23:00:00,29.4,92,28.0,0.0,0.5,315,7.9,975.5,109.59,82.46,1007.0,66.9,34.0,21.0,23,5,7,1,Monsoon,0,1,0,0,0,0.1,0.6666666666666666,-1.8369701987210297e-16,-1.0,-0.7071067811865477,0.34202014332566927,0.0,0.0,0.0,0.017101007166283464,67.55,0
2024-07-28 00:00:00,29.1,94,28.0,0.0,0.8,117,1.4,975.2,100.49,75.6,908.0,59.8,30.2,23.0,0,6,7,1,Monsoon,0,1,0,0,0,0.1,0.5555555555555556,0.30901699437494745,0.9510565162951535,0.8910065241883679,-0.6156614753256586,0.017167610798608193,0.5283647312750853,0.04950036245490934,0.0,66.01583333333333,0
2024-07-28 01:00:00,29.0,94,27.9,0.0,2.1,59,2.9,975.1,91.65,69.16,770.0,51.1,25.3,27.0,1,6,7,1,Monsoon,0,1,0,0,0,0.1,0.3225806451612903,0.9702957262759965,0.2419218955996679,0.8571673007021123,-0.9945218953682733,0.03129986213793537,0.07803932116118319,0.027650558087164916,0.0,65.00083333333333,0
2024-07-28 02:00:00,29.0,93,27.8,0.0,4.7,23,7.6,974.4,85.92999999999999,64.68,659.0,44.0,21.7,30.0,2,6,7,1,Monsoon,0,1,0,0,0,0.1,0.17543859649122806,0.9271838545667874,-0.37460659341591207,0.3907311284892737,-0.7431448254773939,0.01626638341345241,0.0,0.006854932078759188,0.0,64.28916666666667,0
2024-07-28 03:00:00,29.0,92,27.5,0.0,6.0,65,9.7,974.6,82.03,61.739999999999995,604.0,40.1,20.2,28.0,3,6,7,1,Monsoon,0,1,0,0,0,0.1,0.14285714285714285,0.9396926207859083,0.3420201433256688,0.9063077870366499,-1.0,0.013424180296941549,0.04886002047509554,0.01294725410052357,0.0,63.805,0
2024-07-28 04:00:00,28.8,90,27.0,0.0,5.8,68,9.7,974.7,79.3,59.78,575.0,37.8,19.9,24.0,4,6,7,1,Monsoon,0,1,0,0,0,0.1,0.14705882352941177,0.9205048534524403,0.39073112848927394,0.9271838545667874,-0.9986295347545739,0.013536836080182945,0.05746046007195205,0.0136350566848057,0.0,63.390833333333326,0
2024-07-28 05:00:00,28.6,89,26.6,0.0,6.4,63,10.8,975.0,88.66000000000001,66.78,682.0,48.6,20.7,14.0,5,6,7,1,Monsoon,0,1,0,0,0,0.1,0.13513513513513511,0.9510565162951535,0.30901699437494745,0.8910065241883679,-0.9993908270190958,0.012852115085069641,0.04175905329391181,0.012040628705248215,0.0,62.235833333333325,0
2024-07-28 06:00:00,29.1,88,27.0,0.0,5.7,18,10.4,975.9,89.31,67.34,635.0,41.9,22.9,42.0,6,6,7,1,Monsoon,0,1,0,0,0,0.1,0.14925373134328357,0.8910065241883679,-0.45399049973954675,0.30901699437494745,-0.6819983600624983,0.013298604838632357,0.0,0.004612193945894738,0.0,61.53583333333333,0
2024-07-28 07:00:00,30.5,82,27.0,0.0,5.1,45,11.9,976.4,91.39,69.16,569.0,32.4,25.9,81.0,7,6,7,1,Monsoon,0,1,0,0,0,0.1,0.1639344262295082,1.0,6.123233995736766e-17,0.7071067811865476,-0.9396926207859083,0.01639344262295082,1.0038088517601256e-17,0.01159191444568111,0.0,61.30833333333333,0
2024-07-28 08:00:00,32.1,75,27.0,0.0,6.5,84,15.5,976.6,84.76,63.839999999999996,506.0,24.1,28.2,117.0,8,6,7,1,Monsoon,0,1,0,0,0,0.1,0.13333333333333333,0.7771459614569708,0.6293203910498375,0.9945218953682733,-0.9455185755993168,0.010361946152759613,0.08390938547331167,0.013260291938243643,0.0,61.43666666666666,0
2024-07-28 09:00:00,33.5,66,26.4,0.0,10.1,88,28.1,976.8,81.38000000000001,61.31999999999999,453.0,18.0,29.5,147.0,9,6,7,1,Monsoon,0,1,0,0,0,0.1,0.0900900900900901,0.7313537016191706,0.6819983600624985,0.9993908270190958,-0.9205048534524405,0.006588772086659195,0.0614412936993242,0.009003520964136,0.0,61.926666666666655,0
2024-07-28 10:00:00,34.2,64,26.5,0.0,14.1,105,32.8,976.6,80.86,60.75999999999999,403.0,13.1,30.2,174.0,10,6,7,1,Monsoon,0,1,0,0,0,0.1,0.06622516556291391,0.4999999999999999,0.8660254037844387,0.9659258262890682,-0.7660444431189782,0.003311258278145695,0.05735267574731383,0.006396859776748797,0.0,62.46916666666666,0
2024-07-28 11:00:00,31.7,74,26.5,3.9,13.9,111,40.7,976.7,84.5,63.559999999999995,365.0,9.5,29.9,192.0,11,6,7,1,Monsoon,0,1,0,0,0,0.5,0.06711409395973154,0.4067366430758002,0.913545457642601,0.9335804264972017,-0.6946583704589974,0.013648880640127524,0.06131177568071147,0.03132820223144972,0.0,63.64166666666667,0
2024-07-28 12:00:00,30.2,81,26.5,0.7,8.7,85,28.1,975.8,81.38000000000001,61.31999999999999,342.0,7.5,27.8,198.0,12,6,7,1,Monsoon,0,1,0,0,0,0.5,0.10309278350515465,0.766044443118978,0.6427876096865395,0.9961946980917455,-0.9396926207859084,0.03948682696489578,0.06626676388521026,0.05135024216967761,0.0,64.21916666666667,0
2024-07-28 13:00:00,32.1,76,27.4,0.3,9.8,98,21.6,974.9,78.13000000000001,58.66,330.0,6.8,24.6,194.0,13,6,7,1,Monsoon,0,1,0,0,0,0.5,0.09259259259259259,0.6018150231520484,0.7986355100472928,0.9902680687415704,-0.8386705679454242,0.027861806627409644,0.07394773241178637,0.04584574392322085,0.0,64.75,0
2024-07-28 14:00:00,34.5,66,27.2,0.0,11.5,104,24.8,973.9,72.28,54.31999999999999,326.0,7.2,22.5,189.0,14,6,7,1,Monsoon,0,1,0,0,0,0.5,0.08,0.5150380749100542,0.8571673007021123,0.9702957262759965,-0.7771459614569712,0.020601522996402166,0.06857338405616899,0.03881182905103986,0.0,65.09416666666667,0
2024-07-28 15:00:00,35.3,60,26.5,0.0,12.0,99,24.5,973.2,73.19,54.88,314.0,7.4,22.3,186.0,15,6,7,1,Monsoon,0,1,0,0,0,0.5,0.07692307692307693,0.5877852522924731,0.8090169943749475,0.9876883405951378,-0.829037572555042,0.022607125088172045,0.062232076490380574,0.03798801309981299,0.0,65.28666666666666,0
2024-07-28 16:00:00,35.1,60,26.1,0.0,12.1,100,24.5,972.8,71.37,53.199999999999996,309.0,8.7,23.1,181.0,16,6,7,1,Monsoon,0,1,0,0,0,0.5,0.07633587786259542,0.573576436351046,0.8191520442889918,0.984807753012208,-0.8191520442889921,0.021892230395078094,0.06253069040373983,0.03758808217603848,0.0,65.77083333333333,0
2024-07-28 17:00:00,34.5,62,26.0,0.0,11.6,83,22.7,972.6,64.61,31.22,332.0,14.3,19.3,142.0,17,6,7,1,Monsoon,0,1,0,0,0,0.5,0.07936507936507936,0.7880107536067219,0.6156614753256583,0.9925461516413221,-0.9510565162951536,0.03127026800026674,0.04886202185124272,0.03938675204925881,0.0,64.855,0
2024-07-28 18:00:00,33.3,67,26.5,0.0,11.2,96,24.1,973.5,66.3,39.059999999999995,464.0,27.5,22.0,114.0,18,6,7,1,Monsoon,0,1,0,0,0,0.5,0.0819672131147541,0.6293203910498374,0.777145961456971,0.9945218953682733,-0.8571673007021124,0.025791819305321206,0.06370048864401402,0.04075909407247022,0.0,64.14916666666666,0
2024-07-28 19:00:00,32.2,71,26.2,0.0,9.8,96,19.1,973.7,71.76,46.9,643.0,45.5,25.8,76.0,19,6,7,1,Monsoon,0,1,0,0,0,0.5,0.09259259259259259,0.6293203910498374,0.777145961456971,0.9945218953682733,-0.8571673007021124,0.02913520328934432,0.07195795939416398,0.046042680341123764,0.0,63.291666666666664,0
2024-07-28 20:00:00,31.5,74,26.4,0.0,7.6,109,15.8,974.4,76.18,50.26,758.0,57.1,28.1,47.0,20,6,7,1,Monsoon,0,1,0,0,0,0.5,0.11627906976744186,0.43837114678907746,0.898794046299167,0.9455185755993168,-0.7193398003386515,0.025486694580760316,0.10451093561618222,0.05497201020926261,0.0,62.0025,0
2024-07-28 21:00:00,30.8,78,26.5,0.0,6.9,118,12.6,974.9,72.93,47.88,752.0,56.3,27.9,38.0,21,6,7,1,Monsoon,0,1,0,0,0,0.5,0.12658227848101264,0.29237170472273655,0.9563047559630355,0.8829475928589269,-0.6018150231520484,0.018504538273590918,0.1210512349320298,0.05588275904170423,0.0,60.39833333333333,0
2024-07-28 22:00:00,30.2,80,26.5,0.0,7.4,113,12.2,975.1,69.42,46.339999999999996,682.0,49.1,26.4,38.0,22,6,7,1,Monsoon,0,1,0,0,0,0.1,0.11904761904761904,0.37460659341591196,0.9271838545667874,0.9205048534524403,-0.6691306063588586,0.004459602302570381,0.11037903030556992,0.01095839111252905,0.0,58.759166666666665,0
2024-07-28 23:00:00,29.8,82,26.4,0.0,8.6,105,13.7,975.3,68.38000000000001,45.35999999999999,612.0,42.2,24.6,39.0,23,6,7,1,Monsoon,0,1,0,0,0,0.1,0.10416666666666667,0.4999999999999999,0.8660254037844387,0.9659258262890682,-0.7660444431189782,0.005208333333333332,0.09021097956087903,0.010061727357177795,0.0,57.21333333333333,0
