time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,surface_pressure,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2024-02-13 23:00:00,13.0,74,8.4,0.0,7.9,317,11.9,994.6,212.3,147.6,1790.0,67.6,52.3,33.0
2024-02-14 00:00:00,12.3,82,9.4,0.0,7.4,321,12.2,994.4,198.4,137.8,1602.0,54.9,45.5,42.0
2024-02-14 01:00:00,11.5,90,9.9,0.0,7.6,335,11.9,994.1,181.6,126.2,1347.0,39.2,36.5,55.0
2024-02-14 02:00:00,11.4,91,9.9,0.0,7.8,338,12.2,993.6,165.8,115.3,1145.0,26.9,29.3,65.0
2024-02-14 03:00:00,11.1,92,9.8,0.0,7.0,325,12.2,993.4,152.3,105.9,1022.0,19.5,25.2,67.0
2024-02-14 04:00:00,10.4,93,9.2,0.0,7.4,321,11.5,993.6,141.6,98.3,952.0,15.5,22.9,66.0
2024-02-14 05:00:00,10.0,93,8.9,0.0,7.4,321,11.5,993.8,131.3,91.5,1004.0,15.8,21.4,59.0
2024-02-14 06:00:00,10.1,97,9.6,0.0,5.9,317,9.4,994.3,126.2,87.8,1176.0,24.0,23.6,49.0
2024-02-14 07:00:00,10.4,96,9.8,0.0,7.1,315,10.4,994.9,131.8,92.0,1405.0,35.0,26.9,36.0
2024-02-14 08:00:00,12.9,89,11.1,0.0,7.9,309,15.1,995.8,135.0,94.3,1506.0,40.2,30.6,41.0
2024-02-14 09:00:00,16.0,80,12.6,0.0,6.7,306,15.5,996.7,131.3,91.5,1361.0,34.2,35.3,79.0
2024-02-14 10:00:00,19.0,69,13.2,0.0,8.7,315,19.8,996.8,119.2,83.1,1089.0,22.6,40.5,135.0
2024-02-14 11:00:00,21.0,60,12.9,0.0,11.8,310,24.8,996.5,120.6,83.6,867.0,13.3,43.6,178.0
2024-02-14 12:00:00,22.0,53,11.9,0.0,12.7,313,26.6,995.6,129.0,88.5,753.0,8.8,43.1,197.0
2024-02-14 13:00:00,22.5,49,11.4,0.0,11.7,313,26.6,994.7,124.3,85.2,688.0,6.7,40.7,204.0
2024-02-14 14:00:00,22.8,48,11.1,0.0,10.9,314,24.8,993.8,116.9,80.1,674.0,8.0,38.2,200.0
2024-02-14 15:00:00,22.6,47,10.8,0.0,10.5,311,23.0,993.2,109.0,74.5,711.0,13.7,35.8,185.0
2024-02-14 16:00:00,22.1,49,10.9,0.0,10.0,308,21.2,993.1,102.7,70.1,799.0,22.7,33.5,160.0
2024-02-14 17:00:00,20.1,62,12.8,0.0,6.1,298,18.0,993.1,124.3,85.7,859.0,29.0,33.5,139.0
2024-02-14 18:00:00,17.6,71,12.2,0.0,7.7,298,11.5,993.5,131.8,91.0,1047.0,39.9,36.0,114.0
2024-02-14 19:00:00,16.7,76,12.4,0.0,8.4,295,12.6,993.8,136.0,94.1,1304.0,54.6,39.4,80.0
2024-02-14 20:00:00,15.9,79,12.3,0.0,8.8,305,13.7,994.5,135.5,92.9,1488.0,63.7,41.2,55.0
2024-02-14 21:00:00,15.1,83,12.2,0.0,8.7,322,14.0,995.2,133.6,89.6,1539.0,62.6,40.3,46.0
2024-02-14 22:00:00,14.2,87,12.1,0.0,9.0,331,14.4,995.5,133.6,86.8,1517.0,55.8,37.8,46.0
2024-02-14 23:00:00,13.1,90,11.5,0.0,7.7,332,14.4,995.2,131.3,82.7,1457.0,47.6,34.6,49.0
2024-02-15 00:00:00,12.0,91,10.6,0.0,6.9,321,11.5,994.9,122.9,75.7,1349.0,37.9,30.4,54.0
2024-02-15 01:00:00,11.6,91,10.1,0.0,7.7,319,11.5,994.8,112.7,69.8,1203.0,26.8,25.7,62.0
2024-02-15 02:00:00,10.9,92,9.6,0.0,7.1,315,11.9,994.5,104.1,65.9,1085.0,18.5,22.3,68.0
2024-02-15 03:00:00,10.2,92,9.1,0.0,6.7,306,10.4,994.1,98.0,64.0,1008.0,14.3,21.2,69.0
2024-02-15 04:00:00,9.8,93,8.6,0.0,7.1,300,10.8,994.0,94.5,63.1,958.0,13.0,21.5,67.0
2024-02-15 05:00:00,9.6,92,8.4,0.0,7.6,295,11.9,994.1,92.2,62.6,970.0,13.3,22.4,68.0
2024-02-15 06:00:00,10.2,95,9.4,0.0,7.2,307,11.5,995.2,92.4,63.6,1087.0,20.7,25.0,59.0
2024-02-15 07:00:00,10.4,94,9.6,0.0,8.3,304,12.2,995.7,101.0,70.3,1242.0,30.5,28.6,49.0
2024-02-15 08:00:00,12.9,86,10.6,0.0,9.7,301,16.9,996.9,108.5,75.9,1309.0,35.4,31.3,54.0
2024-02-15 09:00:00,15.9,77,11.9,0.0,6.7,306,16.9,997.7,107.8,75.4,1208.0,30.5,32.6,87.0
2024-02-15 10:00:00,18.6,67,12.4,0.0,7.1,311,18.0,997.9,105.5,73.6,1019.0,20.7,33.1,135.0
2024-02-15 11:00:00,20.8,57,11.9,0.0,8.2,311,20.2,997.6,102.0,71.0,857.0,12.8,32.6,172.0
2024-02-15 12:00:00,22.1,49,10.9,0.0,10.0,311,22.7,996.8,95.5,66.4,754.0,8.8,30.6,189.0
2024-02-15 13:00:00,23.0,45,10.6,0.0,11.8,310,24.8,995.8,87.8,60.8,676.0,6.7,27.7,195.0
2024-02-15 14:00:00,23.5,44,10.6,0.0,13.0,312,26.3,995.0,81.7,56.5,641.0,7.6,25.3,191.0
2024-02-15 15:00:00,23.4,44,10.3,0.0,13.6,310,26.3,994.5,77.3,53.3,651.0,12.4,23.4,174.0
2024-02-15 16:00:00,22.9,44,9.9,0.0,12.8,308,25.6,994.4,74.7,51.6,702.0,20.1,21.9,146.0
2024-02-15 17:00:00,20.7,52,10.6,0.0,8.6,303,21.2,994.4,104.1,72.4,889.0,34.8,25.4,131.0
2024-02-15 18:00:00,17.6,60,9.8,0.0,8.2,299,12.2,994.7,117.6,81.7,1124.0,46.7,31.2,106.0
2024-02-15 19:00:00,16.2,65,9.7,0.0,8.8,305,13.3,995.0,130.9,90.8,1447.0,62.9,39.1,71.0
2024-02-15 20:00:00,14.7,71,9.4,0.0,8.2,311,13.3,995.5,139.2,96.6,1675.0,73.1,44.5,45.0
2024-02-15 21:00:00,13.4,76,9.1,0.0,7.7,323,12.2,995.8,143.4,98.5,1734.0,72.0,45.7,35.0
2024-02-15 22:00:00,12.4,81,9.1,0.0,7.5,325,11.5,995.9,145.3,98.5,1700.0,64.8,44.4,34.0
2024-02-15 23:00:00,11.1,87,9.0,0.0,8.9,328,11.5,995.7,143.4,95.5,1614.0,57.0,41.1,34.0
2024-02-16 00:00:00,10.3,89,8.6,0.0,9.2,321,11.9,995.5,134.1,87.5,1464.0,50.0,34.7,33.0
2024-02-16 01:00:00,10.0,90,8.4,0.0,8.2,319,11.9,995.3,123.9,79.9,1263.0,42.3,26.2,33.0
2024-02-16 02:00:00,9.6,90,8.1,0.0,7.9,317,11.2,995.1,112.9,73.1,1093.0,35.2,19.8,35.0
2024-02-16 03:00:00,9.4,90,7.8,0.0,7.4,317,10.8,994.9,104.1,68.0,961.0,27.6,16.8,39.0
2024-02-16 04:00:00,8.7,91,7.3,0.0,7.9,313,11.2,994.7,97.3,64.7,860.0,20.5,15.8,43.0
2024-02-16 05:00:00,8.1,92,6.8,0.0,8.9,313,11.5,994.9,99.7,66.1,918.0,20.9,19.2,44.0
2024-02-16 06:00:00,8.4,96,7.8,0.0,9.2,312,11.5,995.8,100.4,67.3,1086.0,27.9,22.2,38.0
2024-02-16 07:00:00,9.2,95,8.6,0.0,6.0,303,11.9,996.6,109.4,74.7,1310.0,37.0,26.4,32.0
2024-02-16 08:00:00,12.4,85,9.9,0.0,7.7,311,14.8,997.7,117.6,81.3,1415.0,41.0,29.6,42.0
2024-02-16 09:00:00,15.8,75,11.3,0.0,5.4,318,14.4,998.4,115.7,80.3,1295.0,34.7,31.1,86.0
2024-02-16 10:00:00,18.9,64,11.9,0.0,6.4,317,16.9,998.7,110.6,76.8,1055.0,23.2,31.7,146.0
2024-02-16 11:00:00,21.3,53,11.4,0.0,8.0,324,19.4,998.2,102.2,71.0,842.0,14.0,31.2,189.0
2024-02-16 12:00:00,22.9,43,9.6,0.0,9.5,323,21.6,997.5,88.2,61.0,691.0,9.2,29.2,200.0
2024-02-16 13:00:00,23.9,35,7.3,0.0,11.2,320,23.8,996.8,77.8,53.6,565.0,6.6,26.1,194.0
2024-02-16 14:00:00,24.2,31,6.0,0.0,12.7,317,25.6,996.2,68.0,46.7,503.0,7.5,23.6,180.0
2024-02-16 15:00:00,24.0,31,6.1,0.0,13.3,319,25.6,995.5,60.8,41.4,517.0,13.1,21.7,160.0
2024-02-16 16:00:00,23.3,35,7.0,0.0,11.0,319,24.8,995.1,58.9,40.2,593.0,22.1,20.3,133.0
2024-02-16 17:00:00,20.4,50,9.8,0.0,6.6,315,18.0,994.4,78.0,53.8,762.0,35.5,23.1,117.0
2024-02-16 18:00:00,16.8,56,7.8,0.0,11.2,312,13.3,993.9,93.6,64.7,1004.0,47.0,29.1,95.0
2024-02-16 19:00:00,15.6,60,8.0,0.0,9.1,304,13.3,994.2,109.4,75.7,1332.0,62.5,37.1,64.0
2024-02-16 20:00:00,14.4,66,8.1,0.0,8.4,310,12.6,994.4,117.6,81.3,1534.0,71.6,41.6,42.0
2024-02-16 21:00:00,13.6,66,7.4,0.0,8.5,324,12.6,994.6,117.3,80.6,1495.0,69.0,39.5,37.0
2024-02-16 22:00:00,13.1,66,6.8,0.0,9.3,332,14.0,994.7,112.9,76.8,1329.0,60.0,33.8,41.0
2024-02-16 23:00:00,12.1,70,6.9,0.0,8.4,340,14.0,994.4,105.0,70.1,1169.0,50.3,28.5,45.0
2024-02-17 00:00:00,11.2,75,7.0,0.0,8.2,337,12.6,993.8,96.4,63.3,1049.0,40.5,24.5,48.0
2024-02-17 01:00:00,10.4,80,7.0,0.0,8.2,331,11.9,993.2,91.7,59.8,935.0,30.0,20.9,52.0
2024-02-17 02:00:00,9.4,83,6.7,0.0,10.0,322,13.0,992.0,90.1,58.4,849.0,22.1,18.2,54.0
2024-02-17 03:00:00,8.6,86,6.3,0.0,9.3,283,11.2,991.2,89.9,58.1,796.0,18.1,16.8,53.0
2024-02-17 04:00:00,8.8,86,6.6,0.0,7.6,278,11.2,991.0,87.3,57.0,772.0,16.8,16.3,50.0
2024-02-17 05:00:00,9.1,83,6.3,0.0,10.0,283,15.1,991.1,81.3,54.0,751.0,16.1,17.2,54.0
2024-02-17 06:00:00,9.4,88,7.5,0.0,8.7,277,13.7,992.0,82.2,54.9,871.0,21.9,19.4,48.0
2024-02-17 07:00:00,9.8,86,7.7,0.0,9.8,276,14.8,992.5,89.6,60.5,1028.0,29.7,22.5,42.0
2024-02-17 08:00:00,12.8,76,8.6,0.0,11.7,281,19.4,993.3,95.5,65.0,1094.0,33.1,24.8,48.0
2024-02-17 09:00:00,16.3,67,10.1,0.0,8.6,285,19.4,994.1,97.8,66.8,984.0,28.2,25.9,80.0
2024-02-17 10:00:00,19.5,54,9.9,0.0,10.2,288,21.6,993.9,92.0,62.9,783.0,18.9,26.2,124.0
2024-02-17 11:00:00,21.8,43,8.6,0.0,12.3,291,25.6,993.3,82.4,56.1,611.0,11.5,25.7,156.0
2024-02-17 12:00:00,23.1,37,7.5,0.0,13.4,294,27.7,992.2,74.0,49.9,505.0,7.6,23.7,165.0
2024-02-17 13:00:00,24.0,33,6.8,0.0,13.7,293,27.7,991.0,67.5,45.2,428.0,5.4,20.8,163.0
2024-02-17 14:00:00,24.5,32,6.8,0.0,13.6,292,27.7,990.0,64.0,41.9,397.0,6.2,18.7,154.0
2024-02-17 15:00:00,24.4,33,7.1,0.0,14.4,292,27.0,989.6,62.6,40.3,409.0,10.7,17.2,140.0
2024-02-17 16:00:00,23.6,36,7.6,0.0,13.5,295,26.6,989.3,62.6,39.7,467.0,18.1,16.4,119.0
2024-02-17 17:00:00,21.4,46,9.1,0.0,8.6,292,22.7,989.3,72.2,47.5,620.0,30.1,19.5,99.0
2024-02-17 18:00:00,17.8,61,10.2,0.0,10.1,297,12.6,989.3,85.0,56.1,822.0,40.3,24.6,81.0
2024-02-17 19:00:00,16.1,68,10.3,0.0,9.8,294,12.6,989.6,95.7,63.3,1103.0,54.2,31.8,55.0
2024-02-17 20:00:00,14.6,77,10.6,0.0,10.5,308,12.2,989.8,106.2,70.1,1338.0,64.0,38.2,35.0
2024-02-17 21:00:00,13.5,83,10.6,0.0,11.3,301,12.6,989.9,115.0,75.9,1491.0,66.1,43.5,26.0
2024-02-17 22:00:00,12.9,84,10.2,0.0,10.7,310,12.6,989.8,123.9,81.3,1599.0,64.1,48.0,23.0
2024-02-17 23:00:00,12.2,85,9.8,0.0,10.0,319,12.6,989.2,129.9,83.8,1640.0,60.9,49.5,22.0
2024-02-18 00:00:00,11.3,87,9.1,0.0,9.6,340,12.2,988.5,130.4,82.0,1577.0,56.5,45.6,22.0
2024-02-18 01:00:00,10.6,90,8.9,0.0,9.4,4,11.5,988.0,130.4,79.6,1447.0,50.8,38.7,23.0
2024-02-18 02:00:00,11.3,85,8.9,0.0,7.2,6,11.5,987.9,130.4,78.2,1348.0,46.6,34.1,24.0
2024-02-18 03:00:00,10.4,88,8.5,0.0,4.3,228,7.9,987.7,129.5,77.5,1272.0,42.9,33.7,22.0
2024-02-18 04:00:00,10.2,88,8.2,0.0,6.0,237,7.9,987.7,129.5,78.0,1227.0,40.6,35.6,19.0
2024-02-18 05:00:00,11.1,84,8.4,0.0,4.0,275,6.8,987.7,123.4,74.0,1122.0,42.5,34.1,23.0
2024-02-18 06:00:00,11.5,81,8.4,0.0,6.3,211,7.9,988.7,128.1,77.8,1486.0,57.8,39.2,19.0
2024-02-18 07:00:00,11.8,79,8.3,0.0,4.2,110,7.2,989.3,144.4,90.3,1967.0,77.9,46.2,17.0
2024-02-18 08:00:00,13.8,78,9.9,0.0,4.0,85,9.0,990.3,155.5,101.0,2180.0,86.2,51.8,33.0
2024-02-18 09:00:00,18.1,67,11.8,0.0,3.7,101,11.9,991.5,148.1,97.1,1865.0,71.3,55.3,85.0
2024-02-18 10:00:00,21.2,56,12.2,0.0,6.3,121,16.2,991.6,136.0,88.0,1281.0,44.6,57.3,155.0
2024-02-18 11:00:00,23.5,46,11.2,0.0,9.8,144,21.6,991.3,123.9,79.9,818.0,23.6,56.8,208.0
2024-02-18 12:00:00,24.9,40,10.4,0.0,12.1,153,25.6,990.0,109.0,70.1,621.0,14.1,52.0,230.0
2024-02-18 13:00:00,25.7,38,10.4,0.0,11.8,160,25.9,988.9,97.1,62.4,545.0,10.3,44.7,235.0
2024-02-18 14:00:00,26.2,37,10.2,0.0,11.0,161,24.8,987.8,88.0,56.1,539.0,11.8,38.8,226.0
2024-02-18 15:00:00,26.2,36,9.9,0.0,11.0,157,23.0,987.2,79.4,50.3,617.0,21.5,35.9,197.0
2024-02-18 16:00:00,25.5,40,10.9,0.0,10.3,151,21.6,987.1,75.4,47.7,767.0,36.6,34.4,153.0
2024-02-18 17:00:00,22.9,55,13.3,0.0,6.6,135,17.3,987.1,120.6,78.2,935.0,49.8,36.3,122.0
2024-02-18 18:00:00,19.5,64,12.6,0.0,9.1,146,11.5,987.3,129.5,85.0,983.0,50.9,37.3,107.0
2024-02-18 19:00:00,17.5,74,12.8,0.0,8.9,130,12.2,987.7,130.4,86.1,1044.0,52.0,38.5,87.0
2024-02-18 20:00:00,17.5,72,12.4,0.0,10.0,131,14.8,988.2,127.6,84.3,1058.0,50.0,38.4,74.0
2024-02-18 21:00:00,17.2,70,11.6,0.0,11.7,124,18.4,988.3,122.9,80.8,983.0,42.0,36.0,75.0
2024-02-18 22:00:00,17.0,71,11.8,0.0,12.1,120,19.8,988.5,118.7,77.8,860.0,30.9,32.2,83.0
2024-02-18 23:00:00,16.5,73,11.6,0.0,12.4,116,19.8,988.1,115.0,74.7,754.0,21.7,28.9,90.0
2024-02-19 00:00:00,16.1,73,11.2,0.0,12.2,133,19.8,988.0,111.3,71.7,689.0,16.3,26.4,92.0
2024-02-19 01:00:00,15.9,72,10.9,0.0,12.5,129,20.2,987.9,108.7,69.6,642.0,12.8,24.4,92.0
2024-02-19 02:00:00,15.4,73,10.6,0.0,12.3,128,19.8,987.6,105.9,67.8,606.0,10.5,23.1,91.0
2024-02-19 03:00:00,15.2,72,10.2,0.0,12.9,120,20.5,987.0,103.4,65.7,573.0,9.0,22.6,88.0
2024-02-19 04:00:00,14.7,73,10.0,0.0,13.4,144,21.2,987.0,101.0,64.3,551.0,8.6,22.8,83.0
2024-02-19 05:00:00,14.2,75,9.8,0.0,13.2,137,22.7,987.5,102.9,65.2,562.0,9.8,23.9,80.0
2024-02-19 06:00:00,14.9,74,10.2,0.0,14.5,120,23.4,988.0,106.2,67.1,622.0,14.6,28.4,73.0
2024-02-19 07:00:00,15.3,72,10.2,0.0,16.3,121,26.3,988.5,112.7,71.0,701.0,21.0,34.6,64.0
2024-02-19 08:00:00,17.4,67,11.1,0.0,16.6,124,28.8,989.1,119.0,74.7,741.0,24.2,38.1,66.0
2024-02-19 09:00:00,19.6,61,11.8,0.0,19.9,131,35.3,989.6,121.1,75.4,706.0,21.0,36.7,89.0
2024-02-19 10:00:00,21.7,56,12.6,0.0,22.2,130,40.0,989.6,121.1,72.9,631.0,14.5,32.7,124.0
2024-02-19 11:00:00,23.6,52,13.1,0.0,24.2,133,43.9,989.2,119.7,68.0,565.0,9.4,29.1,151.0
2024-02-19 12:00:00,25.1,48,13.3,0.0,27.0,135,48.6,987.9,119.7,63.3,521.0,7.3,27.0,165.0
2024-02-19 13:00:00,26.0,46,13.4,0.0,27.8,137,50.4,986.3,122.0,60.1,485.0,6.6,25.3,172.0
2024-02-19 14:00:00,26.5,46,13.8,0.0,27.5,138,50.0,985.2,119.2,56.1,467.0,7.5,23.9,172.0
2024-02-19 15:00:00,26.5,47,14.2,0.0,26.6,139,49.0,984.4,114.6,52.9,475.0,10.8,22.8,162.0
2024-02-19 16:00:00,25.7,51,14.8,0.0,23.8,142,46.1,984.3,108.3,50.1,501.0,15.7,22.1,146.0
2024-02-19 17:00:00,24.5,56,15.2,0.0,17.3,135,40.3,984.6,126.2,63.6,555.0,19.1,23.0,130.0
2024-02-19 18:00:00,22.1,61,14.4,0.0,14.0,108,25.2,985.2,121.1,65.0,569.0,19.5,23.7,122.0
2024-02-19 19:00:00,21.3,62,13.8,0.0,17.5,98,28.1,985.7,115.5,65.2,588.0,20.0,24.8,111.0
2024-02-19 20:00:00,20.9,63,13.7,0.0,17.6,101,30.6,986.4,111.1,64.5,600.0,20.0,25.4,102.0
2024-02-19 21:00:00,20.2,65,13.4,0.0,12.3,97,28.8,987.1,108.5,63.8,601.0,19.4,25.5,95.0
2024-02-19 22:00:00,19.0,69,13.2,0.1,11.8,70,19.8,987.7,107.6,63.6,596.0,18.4,25.3,90.0
2024-02-19 23:00:00,18.8,70,13.2,0.0,16.0,104,25.9,986.8,106.9,63.3,581.0,16.9,24.4,86.0
2024-02-20 00:00:00,18.5,71,13.1,0.0,17.8,122,28.8,985.9,100.6,59.5,550.0,14.7,22.3,83.0
2024-02-20 01:00:00,17.8,73,12.9,0.0,15.3,131,29.9,985.7,93.8,57.2,510.0,12.0,19.6,82.0
2024-02-20 02:00:00,17.0,77,13.0,0.0,11.2,132,24.5,985.5,89.4,53.8,480.0,10.0,17.5,80.0
2024-02-20 03:00:00,16.1,82,13.1,0.0,8.7,132,18.0,985.4,84.3,52.2,460.0,8.7,16.6,78.0
2024-02-20 04:00:00,15.6,86,13.1,0.0,7.4,129,16.9,985.2,79.4,50.9,449.0,8.1,16.5,75.0
2024-02-20 05:00:00,14.8,90,13.1,0.0,9.2,51,15.1,986.0,74.3,45.3,416.0,9.1,14.1,68.0
2024-02-20 06:00:00,15.8,88,13.8,0.0,10.9,84,16.9,986.2,71.9,44.5,491.0,14.1,16.0,60.0
2024-02-20 07:00:00,16.0,87,13.9,0.0,12.2,88,19.4,987.1,73.1,46.2,593.0,20.7,18.7,51.0
2024-02-20 08:00:00,17.6,80,14.2,0.0,10.7,70,20.2,988.5,77.5,49.5,659.0,24.4,21.5,52.0
2024-02-20 09:00:00,19.8,71,14.4,0.0,13.7,92,27.0,989.6,83.1,52.3,659.0,22.3,24.4,72.0
2024-02-20 10:00:00,21.2,66,14.7,0.0,14.2,106,27.0,989.7,89.9,55.2,624.0,17.2,27.3,103.0
2024-02-20 11:00:00,23.5,60,15.1,0.0,13.7,120,29.9,989.5,99.2,56.2,579.0,13.0,29.2,130.0
2024-02-20 12:00:00,25.0,55,15.3,0.0,10.0,139,28.4,988.6,106.6,56.3,513.0,9.8,29.3,150.0
2024-02-20 13:00:00,26.3,43,12.6,0.0,8.0,185,23.4,987.4,108.3,54.5,437.0,7.4,28.3,167.0
2024-02-20 14:00:00,26.9,32,8.8,0.0,6.7,216,20.2,986.6,107.1,50.2,412.0,9.2,27.3,171.0
2024-02-20 15:00:00,27.2,27,6.6,0.0,7.4,256,16.2,985.9,104.5,44.2,457.0,17.5,25.9,157.0
2024-02-20 16:00:00,26.5,26,5.8,0.0,9.9,280,18.0,985.5,102.9,42.5,554.0,29.9,24.6,132.0
2024-02-20 17:00:00,23.5,47,11.4,0.0,6.4,313,16.6,985.1,146.2,65.7,648.0,34.3,27.6,101.0
2024-02-20 18:00:00,19.5,81,16.1,0.0,6.6,61,16.2,985.2,179.7,83.1,1048.0,47.8,39.4,78.0
2024-02-20 19:00:00,18.1,83,15.2,0.0,14.0,91,22.7,985.7,203.5,100.8,1582.0,65.8,55.0,47.0
2024-02-20 20:00:00,17.8,81,14.5,0.0,9.0,88,23.4,986.0,188.6,102.0,1847.0,74.5,62.1,28.0
2024-02-20 21:00:00,16.0,88,14.1,0.0,8.2,75,14.4,986.7,146.7,85.0,1584.0,65.2,52.2,32.0
2024-02-20 22:00:00,15.6,88,13.6,0.9,4.2,329,10.4,987.8,111.8,66.1,1054.0,46.7,33.8,47.0
2024-02-20 23:00:00,15.4,89,13.5,2.8,6.9,51,16.9,987.5,95.2,55.6,632.0,30.9,19.5,60.0
2024-02-21 00:00:00,15.0,92,13.6,0.0,7.1,66,13.7,986.7,85.9,50.5,471.0,22.1,14.5,65.0
2024-02-21 01:00:00,14.1,95,13.4,0.0,7.6,115,14.0,987.2,84.8,49.0,420.0,16.0,13.6,67.0
2024-02-21 02:00:00,13.1,96,12.6,0.0,4.7,9,12.6,986.9,88.0,49.0,401.0,12.7,14.1,66.0
2024-02-21 03:00:00,12.2,98,11.9,0.0,7.3,20,9.7,986.3,90.8,49.5,381.0,12.2,15.2,63.0
2024-02-21 04:00:00,11.8,98,11.5,0.0,6.1,40,10.1,986.0,95.0,50.6,394.0,14.4,17.6,57.0
2024-02-21 05:00:00,12.1,97,11.6,0.0,6.5,34,11.5,986.0,103.4,52.4,455.0,18.3,19.5,50.0
2024-02-21 06:00:00,13.3,95,12.5,0.0,5.6,333,11.5,985.8,112.0,56.8,710.0,28.7,24.5,39.0
2024-02-21 07:00:00,13.4,95,12.6,0.0,3.9,326,9.4,986.4,134.1,71.0,1052.0,42.7,31.5,26.0
2024-02-21 08:00:00,15.9,84,13.2,0.0,10.8,307,19.4,987.7,144.8,79.9,1232.0,50.0,37.6,29.0
2024-02-21 09:00:00,18.7,72,13.4,0.0,9.7,318,20.2,988.6,139.2,67.5,1094.0,44.5,42.0,61.0
2024-02-21 10:00:00,21.4,58,12.9,0.0,7.9,321,21.2,989.1,148.1,68.0,794.0,32.4,45.4,109.0
2024-02-21 11:00:00,23.4,50,12.5,0.0,7.4,309,19.4,988.8,156.0,69.6,554.0,22.2,46.9,148.0
2024-02-21 12:00:00,24.9,33,7.4,0.0,7.6,301,22.0,987.7,156.9,67.8,457.0,16.0,46.1,172.0
2024-02-21 13:00:00,25.6,23,3.0,0.0,10.7,290,23.0,986.6,152.3,64.3,421.0,11.7,43.4,187.0
2024-02-21 14:00:00,25.9,19,0.6,0.0,12.1,297,24.5,985.7,129.9,54.6,418.0,10.9,39.5,188.0
2024-02-21 15:00:00,25.6,19,0.6,0.0,12.2,304,24.5,985.0,105.7,44.8,418.0,14.7,32.6,170.0
2024-02-21 16:00:00,24.8,21,1.1,0.0,11.2,312,23.4,984.9,89.9,39.9,451.0,22.1,24.4,139.0
2024-02-21 17:00:00,22.0,37,6.8,0.0,6.5,326,18.7,984.9,65.9,33.9,445.0,23.1,12.6,88.0
2024-02-21 18:00:00,19.0,38,4.5,0.0,9.1,342,14.4,985.7,74.3,41.4,564.0,31.8,16.4,72.0
2024-02-21 19:00:00,18.0,38,3.7,0.0,11.6,338,18.0,986.6,81.7,47.0,724.0,43.4,21.4,50.0
2024-02-21 20:00:00,17.2,44,4.8,0.0,16.3,352,25.6,987.4,85.0,48.9,810.0,49.0,24.5,36.0
2024-02-21 21:00:00,17.0,47,5.4,0.0,17.7,6,28.8,987.8,82.7,47.1,753.0,42.8,23.7,39.0
2024-02-21 22:00:00,16.2,48,5.3,0.0,17.8,8,29.5,988.1,78.0,45.1,623.0,30.5,20.9,51.0
2024-02-21 23:00:00,16.4,56,7.6,0.0,20.5,15,33.1,987.8,70.8,41.9,512.0,20.4,18.2,60.0
2024-02-22 00:00:00,16.0,62,8.8,0.0,19.5,16,33.8,987.8,63.6,38.4,454.0,15.5,16.0,63.0
2024-02-22 01:00:00,15.6,64,8.8,0.0,17.8,18,31.3,987.4,59.4,36.2,415.0,12.8,13.9,64.0
2024-02-22 02:00:00,15.2,63,8.1,0.0,17.3,17,29.5,986.8,58.9,35.0,388.0,11.3,12.7,64.0
2024-02-22 03:00:00,13.9,66,7.8,0.0,8.2,29,27.7,986.4,61.5,34.5,346.0,9.9,12.4,66.0
2024-02-22 04:00:00,11.9,76,7.9,0.0,5.6,220,12.6,987.3,65.2,34.7,315.0,9.6,12.9,68.0
2024-02-22 05:00:00,10.9,83,8.1,0.0,6.4,313,10.1,987.4,82.7,45.2,548.0,22.6,22.1,39.0
2024-02-22 06:00:00,11.2,93,10.1,0.0,5.5,328,7.6,987.7,82.9,47.3,672.0,26.4,22.8,35.0
2024-02-22 07:00:00,11.8,91,10.4,0.0,4.8,228,6.8,988.5,86.6,52.5,837.0,31.4,23.9,31.0
2024-02-22 08:00:00,14.9,79,11.1,0.0,9.7,315,16.2,990.1,86.8,52.7,911.0,33.0,24.8,37.0
2024-02-22 09:00:00,17.2,66,10.9,0.0,10.2,318,21.6,991.0,85.0,50.3,810.0,28.0,25.9,61.0
2024-02-22 10:00:00,19.7,53,9.9,0.0,10.2,312,23.4,991.6,82.9,45.9,619.0,19.7,26.9,95.0
2024-02-22 11:00:00,21.6,45,9.1,0.0,11.5,311,24.8,991.4,81.5,42.7,459.0,12.8,26.6,121.0
2024-02-22 12:00:00,23.0,34,6.2,0.0,13.5,314,27.7,990.5,76.8,38.5,369.0,8.6,24.0,132.0
2024-02-22 13:00:00,23.5,28,3.7,0.0,14.0,314,29.5,989.5,71.5,34.2,309.0,5.9,20.3,135.0
2024-02-22 14:00:00,23.8,24,2.0,0.0,12.7,317,28.4,988.8,67.1,29.7,286.0,5.8,17.3,132.0
2024-02-22 15:00:00,23.6,22,0.6,0.0,12.5,314,26.3,988.4,63.6,27.6,303.0,9.3,15.7,122.0
2024-02-22 16:00:00,22.9,23,0.9,0.0,13.5,318,24.5,988.3,60.3,26.6,355.0,15.4,14.9,107.0
2024-02-22 17:00:00,20.9,32,3.8,0.0,9.8,324,23.4,988.6,64.0,31.5,453.0,24.4,14.2,85.0
2024-02-22 18:00:00,18.8,36,3.5,0.0,12.7,335,20.2,989.6,70.5,37.4,567.0,31.4,17.1,70.0
